21.6406,21.6411,-422.265,20.6378,21.53,21.1048,21.6513,21.286,20.955,20.7467,20.934,21.3782,21.8134,20.5561,21.2839,37.4662,21.4509,21.3759,-108.093,20.963,20.5246,20.2931,20.2646,21.6469,21.0113,22.127,21.2217
21.6862,21.696,-422.815,20.6392,21.5174,21.0828,21.8139,21.3058,20.8973,20.724,20.9192,21.4939,21.771,20.4928,21.3201,37.3845,21.3738,21.2834,-103.871,20.8969,20.5559,20.3842,20.2102,21.6557,20.9181,22.127,21.1274
21.564,21.5264,-419.877,20.7352,21.734,21.3027,21.3681,21.4139,21.1914,21.0399,21.0505,21.224,22.1103,20.7799,21.465,37.9034,21.734,21.7707,-123.339,21.0841,20.5055,20.7867,20.7151,21.5839,21.4957,22.3364,21.5856
21.663,21.6571,-421.808,20.6671,21.6151,21.187,21.7104,21.3339,20.9943,20.8172,20.9437,21.4646,21.8973,20.5867,21.382,37.4874,21.5317,21.4902,-110.438,21.0529,20.5518,20.5551,20.3625,21.6848,21.1537,22.2248,21.2817
21.5516,21.9518,-418.207,21.4183,21.1124,20.5993,21.6249,21.9784,22.0868,21.6269,21.538,20.6282,21.905,20.8545,21.9105,39.6607,22.0435,21.7251,-74.6366,21.314,21.351,21.1935,21.7628,21.4418,21.4838,22.0145,21.765
21.3725,21.6698,-417.605,21.2146,21.0984,20.336,21.6199,22.014,21.9882,21.7116,21.4804,20.7436,21.7435,20.6354,21.9156,39.6833,22.3047,21.7011,-70.2669,21.3422,21.5391,21.2831,21.7469,21.3342,21.5529,22.0866,21.6535
21.5657,21.9607,-418.073,21.439,21.1235,20.6331,21.6775,21.9956,22.1012,21.6456,21.5666,20.6722,21.949,20.8849,21.9307,39.7158,22.0694,21.758,-75.4541,21.3273,21.3749,21.2354,21.7913,21.4658,21.4892,22.0085,21.7973
21.6398,22.1461,-418.006,21.3441,21.2991,20.5811,21.4655,22.0818,22.1157,21.5844,21.4298,20.5159,21.8847,21.1357,21.8971,39.1115,21.9875,21.5833,-62.6953,21.3605,21.31,20.9551,21.6463,21.4606,21.6779,22.2252,21.7313
21.6365,22.1673,-416.773,21.3713,21.3984,20.6472,21.6001,22.2494,22.2006,21.7337,21.5095,20.6627,21.968,21.2218,21.9832,39.1757,22.1935,21.6905,-60.0414,21.4803,21.4844,21.1328,21.7372,21.5309,21.7605,22.3113,21.8109
21.7839,22.3483,-417.255,21.4172,21.5171,20.8321,21.6038,22.2562,22.1979,21.6462,21.5308,20.6787,22.0891,21.4859,21.9909,38.9286,22.084,21.6631,-57.6616,21.4838,21.4214,21.0421,21.7029,21.6196,21.827,22.3629,21.9187
21.6622,22.0968,-418.199,21.5205,21.1612,20.7299,21.702,21.9761,22.1146,21.5851,21.6009,20.6513,22.0107,21.0581,21.9254,39.6634,21.9753,21.7689,-76.9539,21.3252,21.3417,21.1655,21.8006,21.5122,21.4674,22.0244,21.8543
21.739,22.1377,-420.474,21.3529,21.173,20.6194,21.3567,21.602,21.9112,21.2875,21.3884,20.3766,21.7868,21.2161,21.764,39.0366,21.6174,21.4738,-72.4607,21.1587,21.0328,20.5746,21.5059,21.3899,21.4301,22.0859,21.7235
21.7978,22.2591,-418.664,21.6319,21.189,20.8872,21.7413,21.8087,22.0813,21.4592,21.6697,20.6667,22.0839,21.3484,21.9178,39.5814,21.8469,21.7812,-81.0077,21.2975,21.3216,21.0189,21.8068,21.5724,21.4164,22.0608,21.9594
21.8734,22.1468,-421.054,21.2173,21.361,20.7123,21.3234,21.6557,21.8252,21.3211,21.3297,20.5002,21.8732,21.4058,21.7196,38.568,21.5989,21.3409,-63.5021,21.1683,21.0033,20.4441,21.3201,21.4431,21.6379,22.1263,21.7896
21.9439,22.4416,-417.982,21.403,21.6152,21.0004,21.6177,22.1747,22.1236,21.5751,21.5468,20.7666,22.1923,21.66,21.9738,38.6884,21.9801,21.6127,-56.0763,21.471,21.3813,20.9632,21.6217,21.6803,21.8529,22.3699,22.0244
22.2011,22.329,-420.69,21.2276,21.6951,21.1331,21.6066,21.9149,21.8554,21.5324,21.4931,20.914,22.1696,21.6759,21.7782,38.272,21.7786,21.4051,-55.8922,21.2788,21.1666,20.6635,21.2662,21.6909,21.7101,22.2013,22.1018
22.2581,22.4404,-419.824,21.3042,21.783,21.2539,21.7075,22.0244,21.9411,21.5882,21.5882,21.0099,22.2808,21.7651,21.8666,38.3174,21.8825,21.5015,-53.9837,21.3778,21.2806,20.8236,21.3816,21.7743,21.7741,22.2829,22.1929
22.3342,22.424,-420.327,21.2655,21.8251,21.3039,21.7383,22.0196,21.9001,21.5947,21.5886,21.0908,22.2816,21.7655,21.8145,38.2059,21.8806,21.4736,-53.0008,21.3358,21.2599,20.79,21.2762,21.7926,21.7146,22.2534,22.2191
21.849,22.0984,-421.05,21.4662,21.2211,20.9106,21.5354,21.4915,21.8307,21.1555,21.5589,20.5091,21.903,21.5111,21.7993,39.1087,21.5912,21.5756,-85.3573,21.207,21.0844,20.4428,21.5596,21.4559,21.3109,22.1126,21.9372
21.9468,22.2941,-419.333,21.7103,21.3107,21.1246,21.8379,21.5937,21.9991,21.2775,21.7967,20.7495,22.178,21.704,21.9425,39.4314,21.814,21.8062,-88.8661,21.3537,21.3553,20.8007,21.8129,21.6292,21.4237,22.2158,22.1318
21.8125,21.8408,-423.19,21.1069,21.197,20.6739,21.2355,21.4352,21.5937,21.1174,21.2547,20.3922,21.6726,21.3376,21.5629,38.5256,21.3566,21.2315,-76.5486,21.0411,20.7903,20.0088,21.0985,21.2996,21.3559,21.9613,21.729
21.9299,21.7838,-424.128,20.9171,21.3167,20.7051,21.2389,21.482,21.4798,21.2423,21.1197,20.5611,21.6717,21.3207,21.3947,38.0896,21.3291,21.0536,-68.4713,20.9021,20.7146,19.9462,20.7132,21.3445,21.3403,21.8434,21.7352
22.1682,21.8954,-424.019,20.8435,21.5239,20.9222,21.4367,21.6046,21.4878,21.3707,21.0985,20.8967,21.7425,21.3578,21.3312,37.7482,21.4813,21.056,-59.4301,20.7635,20.7154,20.1099,20.4673,21.4683,21.0953,21.8392,21.8561
22.491,22.382,-421.324,21.187,21.9017,21.3882,21.8119,22.0067,21.8192,21.6261,21.5593,21.2782,22.2436,21.7305,21.7036,37.9406,21.9033,21.4207,-49.963,21.2106,21.1716,20.7409,20.9894,21.7867,21.4789,22.1736,22.2209
22.5125,22.218,-423.049,20.9198,21.8353,21.2652,21.8074,21.8228,21.6241,21.5013,21.2668,21.4129,21.9283,21.4673,21.4476,37.5436,21.8057,21.291,-48.1533,20.6492,20.791,20.4413,20.4958,21.6111,20.77,21.9514,21.959
22.6302,22.3815,-422.237,21.0522,21.9751,21.4333,21.9386,21.9573,21.7307,21.5871,21.4556,21.5537,22.1055,21.607,21.5817,37.6033,21.9599,21.4269,-46.0689,20.8331,20.9591,20.651,20.676,21.719,20.9237,22.0646,22.09
22.659,22.4,-422.509,21.0324,21.9968,21.4294,21.9985,21.9225,21.6991,21.5483,21.3917,21.6647,22.0335,21.5337,21.5521,37.4924,21.98,21.4887,-45.1631,20.6725,20.8621,20.6169,20.5967,21.6974,20.6898,22.0391,21.9952
21.9823,22.0871,-419.472,21.6788,21.3841,21.2585,21.9015,21.6709,21.9296,21.1826,21.8886,20.8702,22.189,21.8272,21.9573,39.2728,21.9278,21.7742,-99.4816,21.4093,21.3071,20.6229,21.7424,21.6136,21.4366,22.3224,22.2425
22.0253,22.1617,-418.759,21.7632,21.4294,21.3261,21.9943,21.7132,21.9899,21.234,21.9676,20.9597,22.2862,21.8991,22.011,39.3618,22.02,21.847,-99.8147,21.4662,21.3994,20.7495,21.8201,21.6755,21.5057,22.3789,22.3065
21.6997,21.5445,-423.608,21.0825,21.1231,20.7957,21.296,21.3882,21.4806,20.9374,21.2981,20.3805,21.5726,21.3091,21.5166,38.5493,21.3453,21.2366,-94.9565,21.0407,20.7299,19.8204,21.0616,21.2236,21.1162,21.8924,21.7743
21.6345,21.3578,-425.376,20.7461,21.116,20.6149,21.109,21.2596,21.2175,20.9879,20.9529,20.3458,21.3843,21.0706,21.173,38.0075,21.1101,20.9387,-86.047,20.794,20.5042,19.5171,20.4662,21.1359,21.0221,21.6262,21.5487
21.7721,21.3991,-425.723,20.576,21.2165,20.6242,21.1824,21.2509,21.0973,21.0546,20.774,20.586,21.3131,20.9713,20.9688,37.6025,21.0801,20.8205,-74.8129,20.4787,20.4047,19.5275,20.0302,21.1931,20.7077,21.5413,21.4954
22.0522,21.6997,-424.898,20.5611,21.4554,20.8294,21.4806,21.4068,21.206,21.1498,20.828,21.0425,21.4429,20.9948,21.007,37.3966,21.3093,20.9195,-61.3985,20.2364,20.4358,19.7733,19.9496,21.3247,20.3315,21.6038,21.5074
22.3376,22.0873,-423.891,20.683,21.7582,21.0878,21.8613,21.5838,21.3731,21.2024,21.0358,21.538,21.6261,21.042,21.2564,37.2657,21.6206,21.3009,-48.5851,20.1455,20.5583,20.1397,20.1378,21.5049,20.1578,21.7772,21.4853
22.6659,22.435,-422.612,21.0364,22.0328,21.4205,22.1208,21.8564,21.6338,21.4528,21.3386,21.8112,21.9522,21.388,21.5321,37.3389,21.9876,21.6141,-43.9171,20.4406,20.7716,20.5414,20.5114,21.7018,20.3974,22.0052,21.7892
22.5905,22.4633,-423.052,21.0816,22.0619,21.3654,22.3219,21.7354,21.4972,21.2923,21.3893,21.9902,21.9045,21.0891,21.6049,37.1963,21.9323,21.8176,-42.3097,20.2815,20.7635,20.4914,20.4493,21.7758,20.2077,21.973,21.3817
22.0573,22.1177,-418.129,21.7769,21.4748,21.3914,22.06,21.7692,22.0077,21.224,22.0334,21.0411,22.3325,21.9408,22.039,39.3505,22.1328,21.865,-103.477,21.5103,21.4135,20.7869,21.8322,21.6927,21.5554,22.4383,22.3589
21.695,21.3915,-421.678,21.137,21.2274,21.0783,21.5236,21.509,21.5711,20.839,21.5021,20.6001,21.7705,21.3675,21.6194,38.6701,21.632,21.3751,-109.673,21.1377,20.7821,19.9729,21.2801,21.2856,21.0925,22.0505,21.9324
22.1314,22.0016,-416.07,21.815,21.5879,21.5362,22.1957,21.9074,22.0909,21.2343,22.1546,21.2016,22.4666,22.0038,22.1089,39.328,22.3967,21.9289,-110.323,21.5926,21.421,20.9826,21.8963,21.7389,21.682,22.5707,22.4539
21.9709,21.8229,-424.594,20.5584,21.5306,20.8628,21.7547,21.3398,20.9752,20.9073,20.9423,21.3733,21.4219,20.6621,21.0697,37.2602,21.2883,21.0236,-60.5696,20.1297,20.493,19.8355,19.8722,21.4166,20.0897,21.6687,21.1318
22.1224,22.04,-424.961,20.6986,21.6812,21.0079,22.0664,21.4095,21.0263,20.9614,21.1184,21.7291,21.5928,20.581,21.373,37.1713,21.4766,21.3949,-47.2024,20.133,20.6228,20.1295,20.0867,21.5534,20.0799,21.7606,20.8977
22.5756,22.4602,-423.13,21.0836,22.0607,21.3561,22.3499,21.7166,21.4712,21.2824,21.3998,22.0078,21.9028,21.0406,21.6107,37.1857,21.9198,21.8398,-42.0834,20.284,20.7741,20.4911,20.4451,21.7897,20.2012,21.9712,21.3187
22.3066,22.287,-425.04,21.058,21.9036,21.2446,22.5124,21.4453,21.0634,21.1024,21.4306,22.0197,21.8601,20.5639,21.7333,37.1508,21.6788,21.8454,-40.2507,20.3455,20.8217,20.4553,20.3878,21.8239,20.2241,21.8935,20.6215
22.3962,22.3669,-424.517,21.1414,21.9819,21.3099,22.5777,21.5005,21.1376,21.1605,21.4998,22.0725,21.9184,20.6343,21.7892,37.1554,21.7591,21.9261,-39.655,20.388,20.8562,20.5136,20.4487,21.8885,20.2482,21.9365,20.6931
22.3637,22.3429,-424.732,21.1444,21.96,21.307,22.6134,21.4652,21.086,21.1558,21.5057,22.0693,21.9257,20.5874,21.8117,37.1617,21.7312,21.9313,-39.2643,20.4156,20.871,20.5241,20.4497,21.9003,20.2767,21.9325,20.5989
21.8613,21.4407,-417.247,21.2912,21.4615,21.3995,21.8066,21.7687,21.7957,20.9698,21.6972,20.9725,22.1846,21.5515,21.8042,38.8317,22.0996,21.677,-119.818,21.2861,20.9063,20.567,21.5537,21.4873,21.3641,22.3795,22.1417
22.251,21.9289,-412.265,21.8576,21.771,21.7325,22.3437,22.1484,22.223,21.359,22.2297,21.5003,22.7075,22.041,22.2045,39.3005,22.6964,22.0973,-119.571,21.6689,21.4323,21.4244,21.9824,21.8417,21.8982,22.7979,22.5516
21.753,21.777,-424.965,20.5951,21.4031,20.8568,21.8258,21.2423,20.7832,20.6945,20.9244,21.4197,21.4456,20.4268,21.116,37.2659,21.1753,20.9766,-79.2567,20.369,20.5478,19.9309,19.9137,21.485,20.3045,21.8038,20.9407
21.812,21.8618,-426.79,20.5562,21.3573,20.8547,22.0059,21.2211,20.6748,20.6875,20.9394,21.6056,21.4551,20.2548,21.2838,37.1526,21.2046,21.0905,-57.6802,20.2564,20.6125,20.118,19.9495,21.4369,20.1831,21.748,20.5774
21.7627,21.94,-428.549,20.5226,21.3132,20.9022,22.1942,21.1131,20.5562,20.7214,21.0243,21.7019,21.5309,20.1699,21.4641,37.0962,21.2212,21.3264,-45.4834,20.2569,20.6642,20.2176,20.0199,21.4221,20.1792,21.6755,20.1174
21.9215,22.2144,-427.199,20.8155,21.5298,21.1945,22.7256,21.1718,20.62,20.9983,21.3576,21.8643,21.8875,20.3345,21.7672,37.1676,21.4184,21.807,-38.6286,20.5555,20.8393,20.5342,20.2619,21.7921,20.4233,21.819,19.9381
22.1381,22.3253,-425.95,21.0814,21.7477,21.3203,22.8682,21.2787,20.7927,21.1515,21.5173,21.9787,22.0098,20.4397,21.8794,37.1912,21.5714,21.9606,-37.1627,20.6202,20.9231,20.6394,20.3994,21.9721,20.463,21.9194,20.1174
22.06,22.3417,-426.108,21.017,21.6608,21.3425,22.9679,21.2483,20.696,21.1399,21.5178,21.9178,22.0516,20.4249,21.8812,37.2124,21.5237,21.972,-36.5683,20.6957,20.9268,20.7081,20.3707,22.0026,20.5458,21.9262,19.9772
22.045,21.7089,-412.749,21.5285,21.7801,21.6789,22.0604,22.1172,21.9971,21.3402,21.824,21.4535,22.6436,21.7551,22.0237,38.9583,22.4645,22.0893,-127.667,21.4453,21.091,21.4761,21.7406,21.7902,21.7691,22.7533,22.338
22.3117,22.0045,-409.764,21.8942,21.9769,21.8711,22.407,22.3778,22.28,21.6128,22.158,21.8017,22.9104,22.0687,22.2793,39.2594,22.7995,22.3444,-127.336,21.7094,21.4217,21.9199,21.9954,22.0041,22.0926,23.019,22.5938
21.5863,21.3895,-418.518,20.852,21.5231,21.3191,21.4077,21.5345,21.3995,21.0341,21.2026,20.9042,22.1929,21.0449,21.5003,38.2883,21.8294,21.6594,-124.921,21.0896,20.5524,20.4236,21.0503,21.5117,21.2827,22.2574,21.7793
21.7331,21.7646,-423.99,20.6264,21.4736,21.0303,22.0244,21.3188,20.7895,20.6877,20.8879,21.6095,21.7092,20.3734,21.3701,37.2787,21.2691,21.197,-96.1805,20.7649,20.6014,20.4966,20.1426,21.6285,20.7904,22.0876,20.943
21.689,21.7832,-426.671,20.4841,21.2884,20.9076,22.1431,21.2423,20.5247,20.5939,20.7934,21.6354,21.5775,20.1649,21.3778,37.1338,21.1334,21.1367,-76.7999,20.539,20.6248,20.4935,20.0003,21.4408,20.5587,21.9066,20.4926
21.5863,21.7996,-429.001,20.223,21.141,20.8809,22.2126,21.1011,20.2687,20.5566,20.7723,21.5992,21.5314,20.0749,21.3935,37.0668,21.052,21.2322,-53.6489,20.4411,20.6207,20.3779,19.922,21.2814,20.4507,21.6748,19.9431
21.5869,21.9756,-428.629,20.1907,21.1875,21.0345,22.5362,21.097,20.2022,20.7008,20.9697,21.6264,21.7252,20.1398,21.5328,37.1258,21.1468,21.5396,-43.2906,20.5737,20.7194,20.4436,19.9726,21.4394,20.5433,21.6306,19.5538
21.8369,22.3525,-425.073,20.6942,21.5186,21.4705,23.2178,21.4079,20.4319,21.1165,21.4319,21.7144,22.1919,20.3645,21.8312,37.2995,21.4265,21.9811,-35.9533,20.9585,20.9662,20.9395,20.2591,22.0813,20.7902,21.938,19.6156
21.883,22.3835,-424.945,20.765,21.5488,21.4953,23.2487,21.4093,20.4757,21.1464,21.4767,21.7407,22.2139,20.3903,21.8609,37.3042,21.4533,22.0127,-35.481,20.9646,20.9843,20.9675,20.2944,22.126,20.7949,21.9653,19.6578
21.8663,22.3845,-424.716,20.7478,21.5518,21.5118,23.2756,21.4412,20.4607,21.1538,21.4707,21.7234,22.2306,20.3879,21.8565,37.3134,21.4508,22.0145,-35.4464,20.9988,20.9935,20.9902,20.2874,22.1378,20.8126,21.9714,19.634
22.0837,22.1434,-409.785,21.8297,22.1656,21.8916,22.2732,22.39,22.1667,21.8159,22.0027,21.9721,22.8624,21.9447,22.243,39.1434,22.6907,22.5132,-133.599,21.6197,21.3223,22.1739,21.8674,22.0654,22.1769,23.1476,22.4975
22.1757,22.2333,-408.877,21.9355,22.2263,21.9509,22.3892,22.4687,22.2573,21.91,22.1022,22.0731,22.9352,22.0371,22.3216,39.2163,22.7832,22.5898,-133.405,21.7175,21.4193,22.2883,21.9422,22.1436,22.2667,23.2249,22.5727
21.5918,21.6329,-416.147,21.0932,21.8843,21.5004,21.5095,21.7746,21.541,21.3359,21.3398,21.3377,22.4023,21.2194,21.7221,38.519,22.0666,22.0711,-132.249,21.0953,20.6602,21.3685,21.238,21.6223,21.7447,22.6433,21.95
21.5625,21.5474,-419.292,20.7921,21.859,21.3354,21.3849,21.4795,21.2316,21.147,21.0837,21.3484,22.1316,20.8092,21.5574,37.99,21.7986,21.8909,-126.131,21.0775,20.5286,21.0692,20.7971,21.5849,21.6705,22.4748,21.6465
21.6747,21.6801,-420.702,20.7172,21.8862,21.3252,21.8741,21.475,21.0711,21.0637,20.9662,21.6812,22.013,20.65,21.6331,37.569,21.7134,21.7981,-117.053,21.2005,20.62,21.1438,20.595,21.6904,21.613,22.5022,21.4445
21.7501,21.8279,-421.937,20.6641,21.8188,21.3183,22.3769,21.5607,20.859,21.0101,20.8714,21.8517,21.9441,20.5258,21.7206,37.3153,21.5605,21.6646,-106.596,21.1979,20.7116,21.1906,20.4548,21.6588,21.4857,22.4548,21.1827
21.6693,21.8381,-424.193,20.4981,21.609,21.2052,22.5019,21.5196,20.5143,20.8602,20.716,21.8044,21.8211,20.3211,21.6315,37.1464,21.3429,21.5271,-93.2579,21.0027,20.7228,20.9839,20.2145,21.4475,21.2501,22.2343,20.7444
21.5433,21.8333,-426.414,20.1742,21.4185,21.1008,22.5183,21.4285,20.1656,20.7497,20.6241,21.6832,21.7487,20.1914,21.5234,37.0789,21.1647,21.4901,-69.0696,20.8392,20.7127,20.6905,20.0195,21.2593,21.0514,21.9173,20.1559
21.5166,21.9225,-426.561,19.8769,21.3622,21.1574,22.7104,21.4358,19.9899,20.7983,20.7334,21.5952,21.8466,20.1309,21.5177,37.1362,21.1761,21.5911,-48.3439,20.8603,20.7572,20.5499,19.9299,21.2986,20.9238,21.739,19.6155
21.6422,22.167,-423.892,20.1513,21.499,21.4252,23.1678,21.6369,20.1288,21.0718,21.1,21.5701,22.1663,20.2383,21.6696,37.3062,21.3299,21.8413,-39.5275,21.0785,20.9409,20.819,20.0609,21.7655,20.9153,21.8755,19.4452
21.776,22.3636,-421.196,20.5497,21.6483,21.6625,23.5245,21.8309,20.3237,21.3225,21.3663,21.5882,22.3899,20.3804,21.8131,37.4186,21.4591,22.0241,-35.7084,21.263,21.0911,21.1696,20.2313,22.1904,20.9738,22.0867,19.5748
22.0963,22.2749,-408.931,21.9379,22.3207,21.9742,22.3585,22.4702,22.2384,21.9914,22.0934,22.1593,22.9023,22.0033,22.3228,39.1913,22.7638,22.6469,-135.115,21.7042,21.4157,22.3759,21.9112,22.1546,22.359,23.2962,22.5538
21.4704,21.8177,-413.947,21.3623,22.2756,21.5679,21.5593,21.9767,21.645,21.64,21.5357,21.82,22.338,21.3175,21.9119,38.5384,22.2195,22.3593,-138.617,21.0697,20.8534,21.9632,21.3464,21.684,22.1433,23.0618,22.049
21.8763,22.3081,-408.895,21.9258,22.5294,21.9858,22.2726,22.4849,22.1685,22.109,22.0886,22.3447,22.7796,21.899,22.3279,39.1287,22.6994,22.7297,-138.338,21.6247,21.4042,22.5214,21.8473,22.1274,22.602,23.4438,22.4801
21.4328,21.618,-417.69,20.9851,22.2025,21.251,21.4191,21.6523,21.291,21.4308,21.1815,21.6954,22.0278,20.8356,21.7926,38.2467,21.9185,22.136,-133.913,20.9565,20.6117,21.6161,20.9718,21.5307,21.937,22.8742,21.763
21.5564,21.7259,-419.283,20.8147,22.2483,21.2354,22.1724,21.657,21.1009,21.3551,21.0207,21.9853,21.9613,20.6791,21.9099,37.8017,21.8288,22.0905,-125.509,21.139,20.7071,21.5577,20.8078,21.5763,21.9255,22.898,21.5679
21.674,21.8817,-419.777,20.7139,22.2476,21.4431,22.7669,21.8705,20.8835,21.3649,20.8986,22.1114,21.9963,20.6499,22.0327,37.3957,21.8234,22.0924,-115.157,21.3796,20.8454,21.5475,20.7139,21.5396,21.9689,22.8601,21.3715
21.6565,21.9354,-420.596,20.548,22.0767,21.5019,22.9315,21.9575,20.5472,21.3213,20.7298,22.0397,22.001,20.5133,21.9573,37.1684,21.7255,21.9854,-103.884,21.3864,20.8933,21.3209,20.5109,21.3818,21.8149,22.6308,21.0157
21.5519,21.9465,-422.134,20.2797,21.829,21.4163,22.9605,21.9145,20.1745,21.2224,20.5828,21.8581,21.9898,20.3531,21.7626,37.109,21.4892,21.8448,-85.372,21.2619,20.875,20.9613,20.2581,21.2053,21.5311,22.2861,20.504
21.5154,21.968,-422.626,19.9003,21.671,21.3744,23.0736,21.8443,19.9174,21.2035,20.5753,21.6692,22.0469,20.2271,21.6278,37.1691,21.3871,21.7772,-57.1287,21.1874,20.8876,20.6704,20.072,21.166,21.2417,22.0182,19.888
21.5638,22.0857,-420.738,19.8402,21.6106,21.4845,23.3486,21.8965,19.9468,21.3464,20.8226,21.5247,22.2646,20.2427,21.6236,37.3274,21.3854,21.8263,-42.5601,21.2708,21.0098,20.7049,20.0714,21.432,21.0676,21.9909,19.5324
21.6701,22.311,-417.244,20.3105,21.6991,21.7255,23.7316,22.0485,20.2032,21.6293,21.2119,21.498,22.5445,20.3858,21.7295,37.4943,21.4888,21.9816,-36.1841,21.4384,21.2219,21.1084,20.2358,21.999,21.0293,22.2283,19.6053
21.495,22.226,-410.676,21.6208,22.754,21.6875,21.7932,22.336,21.8316,22.029,21.8408,22.4756,22.3284,21.3938,22.2551,38.5388,22.3753,22.6552,-142.595,21.2568,21.182,22.4893,21.5484,21.8082,22.4802,23.5609,22.1645
21.6289,22.3914,-408.891,21.8109,22.8576,21.8827,22.0215,22.5036,22.0034,22.1873,22.0347,22.6488,22.4911,21.5867,22.3902,38.6708,22.5373,22.793,-142.191,21.4499,21.3447,22.6642,21.724,21.9767,22.6769,23.6711,22.2955
21.3627,21.8557,-415.223,21.1535,22.5775,21.2149,21.7018,21.984,21.3912,21.7397,21.369,22.153,21.9943,20.8745,22.05,38.4219,22.008,22.3683,-140.239,20.9409,20.846,22.0746,21.1707,21.5076,22.0983,23.3534,21.846
21.4703,21.8918,-417.23,20.9238,22.5877,21.1612,22.6204,21.9737,21.1509,21.644,21.1467,22.2828,21.9307,20.733,22.1404,38.0386,21.8849,22.3276,-132.955,21.03,20.9111,21.9464,21.0464,21.4863,22.0329,23.3172,21.6629
